Team, Efg_pct, Turnover_PCT, orb_pct, ft_rate, location, ast_PCT,stl_PCT, blk_PCT, opp_Team, opp_Efg_pct, opp_Turnover_PCT, opp_orb_pct, opp_ft_rate, opp_ast_PCT,opp_stl_PCT, opp_blk_PCT, class
POR,  .466,  9.2,  16.7,  .253,  away,  52.6,  6.2,  9.7, CHI, .452, 8.3, 20.4, .106,  84.6,  4.1,  9.1,  win
CHI, .452, 8.3, 20.4, .106,  home,  84.6,  4.1,  9.1, POR,  .466,  9.2,  16.7,  .253,  52.6,  6.2,  9.7,  loss
SAS,  .539,  12.8,  18.9,  .289,  away,  64.9,  4.2,  6.8, HOU, .464, 13.0, 20.0, .190,  54.3,  5.3,  7.0,  win
HOU, .464, 13.0, 20.0, .190,  home,  54.3,  5.3,  7.0, SAS,  .539,  12.8,  18.9,  .289,  64.9,  4.2,  6.8,  loss
DET,  .489,  9.2,  34.7,  .182,  away,  64.9,  14.4,  3.0, MIL, .532, 20.1, 29.3, .103,  55.3,  3.3,  12.1,  win
MIL, .532, 20.1, 29.3, .103,  home,  55.3,  3.3,  12.1, DET,  .489,  9.2,  34.7,  .182,  64.9,  14.4,  3.0,  loss
MIN,  .530,  10.2,  16.7,  .274,  away,  66.7,  8.9,  8.8, NOP, .524, 13.6, 15.9, .262,  56.4,  8.9,  5.8,  win
NOP, .524, 13.6, 15.9, .262,  home,  56.4,  8.9,  5.8, MIN,  .530,  10.2,  16.7,  .274,  66.7,  8.9,  8.8,  loss
GSW,  .547,  9.4,  8.0,  .179,  away,  55.6,  13.6,  10.0, OKC, .526, 17.0, 36.4, .177,  50.0,  5.4,  6.3,  win
OKC, .526, 17.0, 36.4, .177,  home,  50.0,  5.4,  6.3, GSW,  .547,  9.4,  8.0,  .179,  55.6,  13.6,  10.0,  loss
MEM,  .438,  7.5,  14.9,  .450,  away,  46.9,  11.5,  8.3, PHO, .538, 15.9, 37.2, .313,  51.4,  4.2,  5.0,  loss
PHO, .538, 15.9, 37.2, .313,  home,  51.4,  4.2,  5.0, MEM,  .438,  7.5,  14.9,  .450,  46.9,  11.5,  8.3,  win
BRK,  .518,  17.2,  20.0,  .131,  away,  57.5,  11.8,  2.9, UTA, .444, 17.4, 30.2, .191,  37.8,  10.8,  13.0,  win
UTA, .444, 17.4, 30.2, .191,  home,  37.8,  10.8,  13.0, BRK,  .518,  17.2,  20.0,  .131,  57.5,  11.8,  2.9,  loss
CHO,  .377,  6.2,  19.2,  .185,  away,  59.3,  8.1,  6.7, ATL, .545, 15.9, 16.2, .039,  76.3,  4.6,  10.2,  loss
ATL, .545, 15.9, 16.2, .039,  home,  76.3,  4.6,  10.2, CHO,  .377,  6.2,  19.2,  .185,  59.3,  8.1,  6.7,  win
MIN,  .417,  12.4,  39.7,  .289,  away,  55.9,  5.2,  5.7, DAL, .601, 7.5, 21.1, .236,  72.3,  9.4,  9.0,  loss
DAL, .601, 7.5, 21.1, .236,  home,  72.3,  9.4,  9.0, MIN,  .417,  12.4,  39.7,  .289,  55.9,  5.2,  5.7,  win
TOR,  .550,  5.4,  20.5,  .163,  away,  53.8,  6.0,  2.1, DET, .662, 10.8, 22.6, .282,  68.3,  2.4,  1.7,  loss
DET, .662, 10.8, 22.6, .282,  home,  68.3,  2.4,  1.7, TOR,  .550,  5.4,  20.5,  .163,  53.8,  6.0,  2.1,  win
POR,  .593,  11.7,  19.5,  .185,  away,  46.3,  4.3,  8.9, IND, .446, 8.0, 33.9, .204,  52.5,  7.5,  8.8,  win
IND, .446, 8.0, 33.9, .204,  home,  52.5,  7.5,  8.8, POR,  .593,  11.7,  19.5,  .185,  46.3,  4.3,  8.9,  loss
MIA,  .482,  13.9,  30.8,  .202,  away,  62.5,  9.9,  5.6, NYK, .402, 10.7, 22.2, .126,  50.0,  8.8,  11.8,  win
NYK, .402, 10.7, 22.2, .126,  home,  50.0,  8.8,  11.8, MIA,  .482,  13.9,  30.8,  .202,  62.5,  9.9,  5.6,  loss
PHI,  .565,  15.4,  10.0,  .377,  away,  48.8,  5.8,  10.0, ORL, .628, 11.0, 16.2, .256,  57.1,  8.7,  10.9,  loss
ORL, .628, 11.0, 16.2, .256,  home,  57.1,  8.7,  10.9, PHI,  .565,  15.4,  10.0,  .377,  48.8,  5.8,  10.0,  win
CLE,  .456,  13.1,  13.3,  .325,  away,  62.5,  6.1,  4.2, WAS, .563, 12.2, 15.4, .304,  71.8,  6.1,  3.9,  loss
WAS, .563, 12.2, 15.4, .304,  home,  71.8,  6.1,  3.9, CLE,  .456,  13.1,  13.3,  .325,  62.5,  6.1,  4.2,  win
UTA,  .411,  7.7,  29.4,  .119,  away,  60.5,  6.3,  6.1, BOS, .476, 8.5, 22.9, .238,  73.0,  6.3,  16.9,  loss
BOS, .476, 8.5, 22.9, .238,  home,  73.0,  6.3,  16.9, UTA,  .411,  7.7,  29.4,  .119,  60.5,  6.3,  6.1,  win
IND,  .513,  11.3,  22.5,  .175,  away,  62.2,  9.0,  20.4, CLE, .476, 10.5, 25.0, .253,  62.9,  4.5,  3.2,  loss
CLE, .476, 10.5, 25.0, .253,  home,  62.9,  4.5,  3.2, IND,  .513,  11.3,  22.5,  .175,  62.2,  9.0,  20.4,  win
MEM,  .500,  8.1,  11.1,  .373,  away,  75.0,  7.7,  8.0, DEN, .587, 19.3, 25.8, .107,  67.5,  3.3,  7.3,  win
DEN, .587, 19.3, 25.8, .107,  home,  67.5,  3.3,  7.3, MEM,  .500,  8.1,  11.1,  .373,  75.0,  7.7,  8.0,  loss
BRK,  .468,  12.4,  22.0,  .299,  away,  78.1,  10.9,  5.0, LAC, .548, 10.9, 19.5, .169,  53.7,  8.7,  6.9,  loss
LAC, .548, 10.9, 19.5, .169,  home,  53.7,  8.7,  6.9, BRK,  .468,  12.4,  22.0,  .299,  78.1,  10.9,  5.0,  win
HOU,  .557,  13.5,  33.3,  .276,  away,  73.2,  11.9,  1.5, MIL, .642, 15.1, 28.6, .296,  62.5,  11.9,  7.8,  loss
MIL, .642, 15.1, 28.6, .296,  home,  62.5,  11.9,  7.8, HOU,  .557,  13.5,  33.3,  .276,  73.2,  11.9,  1.5,  win
OKC,  .659,  18.4,  29.4,  .280,  away,  59.6,  6.9,  3.7, SAC, .481, 8.0, 37.3, .121,  58.3,  10.8,  0.0,  win
SAC, .481, 8.0, 37.3, .121,  home,  58.3,  10.8,  0.0, OKC,  .659,  18.4,  29.4,  .280,  59.6,  6.9,  3.7,  loss
PHI,  .539,  10.1,  13.3,  .135,  away,  62.8,  8.0,  5.8, WAS, .517, 12.8, 35.0, .270,  58.1,  6.0,  10.5,  loss
WAS, .517, 12.8, 35.0, .270,  home,  58.1,  6.0,  10.5, PHI,  .539,  10.1,  13.3,  .135,  62.8,  8.0,  5.8,  win
PHO,  .396,  9.7,  23.2,  .220,  away,  42.4,  5.1,  3.0, CHO, .554, 10.3, 34.1, .247,  60.0,  8.1,  9.4,  loss
CHO, .554, 10.3, 34.1, .247,  home,  60.0,  8.1,  9.4, PHO,  .396,  9.7,  23.2,  .220,  42.4,  5.1,  3.0,  win
ORL,  .500,  13.8,  37.5,  .187,  away,  70.7,  11.4,  6.9, DAL, .617, 14.2, 18.2, .338,  62.8,  7.3,  6.6,  loss
DAL, .617, 14.2, 18.2, .338,  home,  62.8,  7.3,  6.6, ORL,  .500,  13.8,  37.5,  .187,  70.7,  11.4,  6.9,  win
ATL,  .538,  15.8,  17.5,  .238,  away,  67.6,  9.1,  7.5, GSW, .456, 9.1, 34.0, .146,  68.3,  11.2,  6.4,  loss
GSW, .456, 9.1, 34.0, .146,  home,  68.3,  11.2,  6.4, ATL,  .538,  15.8,  17.5,  .238,  67.6,  9.1,  7.5,  win
BRK,  .466,  6.5,  22.4,  .202,  away,  71.8,  8.4,  7.0, LAL, .560, 12.4, 19.5, .169,  53.7,  5.3,  5.6,  loss
LAL, .560, 12.4, 19.5, .169,  home,  53.7,  5.3,  5.6, BRK,  .466,  6.5,  22.4,  .202,  71.8,  8.4,  7.0,  win
CHI,  .517,  8.1,  19.0,  .200,  away,  48.8,  10.1,  3.1, MIA, .714, 14.6, 16.0, .247,  53.8,  5.1,  16.4,  loss
MIA, .714, 14.6, 16.0, .247,  home,  53.8,  5.1,  16.4, CHI,  .517,  8.1,  19.0,  .200,  48.8,  10.1,  3.1,  win
POR,  .489,  6.7,  19.1,  .205,  away,  45.9,  5.3,  10.4, NYK, .409, 7.7, 14.8, .148,  33.3,  4.3,  6.9,  win
NYK, .409, 7.7, 14.8, .148,  home,  33.3,  4.3,  6.9, POR,  .489,  6.7,  19.1,  .205,  45.9,  5.3,  10.4,  loss
POR,  .470,  13.1,  24.0,  .167,  away,  44.1,  4.2,  8.6, BOS, .435, 4.1, 34.5, .215,  46.5,  9.4,  14.5,  loss
BOS, .435, 4.1, 34.5, .215,  home,  46.5,  9.4,  14.5, POR,  .470,  13.1,  24.0,  .167,  44.1,  4.2,  8.6,  win
LAL,  .513,  6.1,  14.6,  .329,  away,  54.3,  7.5,  7.3, DEN, .564, 10.4, 21.9, .372,  57.9,  3.2,  12.5,  loss
DEN, .564, 10.4, 21.9, .372,  home,  57.9,  3.2,  12.5, LAL,  .513,  6.1,  14.6,  .329,  54.3,  7.5,  7.3,  win
NOP,  .478,  18.7,  12.2,  .100,  away,  66.7,  9.1,  6.5, HOU, .463, 17.7, 17.8, .309,  55.6,  13.7,  17.0,  loss
HOU, .463, 17.7, 17.8, .309,  home,  55.6,  13.7,  17.0, NOP,  .478,  18.7,  12.2,  .100,  66.7,  9.1,  6.5,  win
OKC,  .449,  14.2,  35.3,  .102,  away,  56.4,  3.1,  12.1, LAC, .454, 5.3, 21.1, .143,  65.0,  11.2,  4.8,  loss
LAC, .454, 5.3, 21.1, .143,  home,  65.0,  11.2,  4.8, OKC,  .449,  14.2,  35.3,  .102,  56.4,  3.1,  12.1,  win
SAC,  .530,  20.9,  41.0,  .134,  away,  79.5,  7.3,  4.9, MEM, .475, 16.9, 33.3, .367,  57.1,  13.6,  7.1,  loss
MEM, .475, 16.9, 33.3, .367,  home,  57.1,  13.6,  7.1, SAC,  .530,  20.9,  41.0,  .134,  79.5,  7.3,  4.9,  win
IND,  .538,  13.3,  27.9,  .225,  away,  73.7,  7.5,  9.7, MIL, .467, 11.8, 14.0, .368,  41.2,  8.6,  1.7,  win
MIL, .467, 11.8, 14.0, .368,  home,  41.2,  8.6,  1.7, IND,  .538,  13.3,  27.9,  .225,  73.7,  7.5,  9.7,  loss
WAS,  .565,  15.9,  12.2,  .107,  away,  59.5,  8.1,  4.9, MIN, .460, 17.4, 22.5, .387,  53.1,  8.1,  3.6,  win
MIN, .460, 17.4, 22.5, .387,  home,  53.1,  8.1,  3.6, WAS,  .565,  15.9,  12.2,  .107,  59.5,  8.1,  4.9,  loss
CHI,  .414,  6.3,  8.9,  .071,  away,  63.2,  5.7,  2.6, ORL, .438, 8.6, 15.7, .175,  64.1,  4.7,  7.5,  loss
ORL, .438, 8.6, 15.7, .175,  home,  64.1,  4.7,  7.5, CHI,  .414,  6.3,  8.9,  .071,  63.2,  5.7,  2.6,  win
CHO,  .556,  11.1,  20.5,  .358,  away,  50.0,  9.0,  13.5, PHI, .476, 12.7, 14.3, .212,  67.6,  8.0,  8.9,  win
PHI, .476, 12.7, 14.3, .212,  home,  67.6,  8.0,  8.9, CHO,  .556,  11.1,  20.5,  .358,  50.0,  9.0,  13.5,  loss
DET,  .436,  14.5,  16.3,  .167,  away,  61.3,  3.3,  1.4, SAS, .530, 8.3, 12.5, .095,  58.1,  8.7,  10.2,  loss
SAS, .530, 8.3, 12.5, .095,  home,  58.1,  8.7,  10.2, DET,  .436,  14.5,  16.3,  .167,  61.3,  3.3,  1.4,  win
UTA,  .506,  9.1,  22.2,  .120,  away,  56.8,  7.0,  10.3, TOR, .538, 9.2, 30.3, .225,  30.0,  8.1,  8.8,  loss
TOR, .538, 9.2, 30.3, .225,  home,  30.0,  8.1,  8.8, UTA,  .506,  9.1,  22.2,  .120,  56.8,  7.0,  10.3,  win
SAC,  .569,  12.6,  20.9,  .163,  away,  54.8,  8.4,  6.2, DAL, .516, 13.4, 27.7, .043,  55.6,  5.2,  5.5,  win
DAL, .516, 13.4, 27.7, .043,  home,  55.6,  5.2,  5.5, SAC,  .569,  12.6,  20.9,  .163,  54.8,  8.4,  6.2,  loss
OKC,  .488,  12.5,  23.4,  .256,  away,  55.0,  3.0,  7.5, GSW, .603, 7.7, 10.3, .184,  70.2,  11.1,  4.5,  loss
GSW, .603, 7.7, 10.3, .184,  home,  70.2,  11.1,  4.5, OKC,  .488,  12.5,  23.4,  .256,  55.0,  3.0,  7.5,  win
PHO,  .433,  8.7,  12.8,  .256,  away,  36.4,  7.3,  3.0, MIA, .536, 11.3, 17.9, .229,  62.5,  5.2,  13.3,  loss
MIA, .536, 11.3, 17.9, .229,  home,  62.5,  5.2,  13.3, PHO,  .433,  8.7,  12.8,  .256,  36.4,  7.3,  3.0,  win
SAS,  .494,  11.2,  12.8,  .173,  away,  75.0,  8.6,  15.4, NOP, .438, 10.6, 13.7, .090,  65.7,  6.4,  6.7,  win
NOP, .438, 10.6, 13.7, .090,  home,  65.7,  6.4,  6.7, SAS,  .494,  11.2,  12.8,  .173,  75.0,  8.6,  15.4,  loss
NYK,  .505,  9.2,  20.8,  .120,  away,  52.4,  4.2,  4.3, BOS, .478, 7.3, 27.1, .211,  48.8,  8.4,  2.9,  loss
BOS, .478, 7.3, 27.1, .211,  home,  48.8,  8.4,  2.9, NYK,  .505,  9.2,  20.8,  .120,  52.4,  4.2,  4.3,  win
IND,  .461,  9.2,  26.1,  .200,  away,  62.2,  10.8,  8.3, CHO, .563, 11.0, 17.1, .241,  52.6,  4.3,  14.5,  loss
CHO, .563, 11.0, 17.1, .241,  home,  52.6,  4.3,  14.5, IND,  .461,  9.2,  26.1,  .200,  62.2,  10.8,  8.3,  win
WAS,  .414,  14.9,  20.4,  .198,  away,  43.8,  2.1,  7.9, CLE, .533, 8.5, 17.8, .133,  57.1,  9.4,  8.2,  loss
CLE, .533, 8.5, 17.8, .133,  home,  57.1,  9.4,  8.2, WAS,  .414,  14.9,  20.4,  .198,  43.8,  2.1,  7.9,  win
BRK,  .577,  11.5,  19.5,  .176,  away,  69.6,  4.9,  5.7, DEN, .510, 12.3, 39.5, .229,  60.9,  7.9,  8.7,  win
DEN, .510, 12.3, 39.5, .229,  home,  60.9,  7.9,  8.7, BRK,  .577,  11.5,  19.5,  .176,  69.6,  4.9,  5.7,  loss
ATL,  .640,  11.2,  9.4,  .279,  away,  83.8,  7.1,  13.8, LAL, .371, 9.6, 32.1, .165,  65.5,  5.9,  2.5,  win
LAL, .371, 9.6, 32.1, .165,  home,  65.5,  5.9,  2.5, ATL,  .640,  11.2,  9.4,  .279,  83.8,  7.1,  13.8,  loss
UTA,  .460,  16.2,  26.7,  .253,  away,  65.6,  6.6,  7.9, MEM, .481, 11.0, 21.4, .198,  37.8,  8.8,  8.9,  loss
MEM, .481, 11.0, 21.4, .198,  home,  37.8,  8.8,  8.9, UTA,  .460,  16.2,  26.7,  .253,  65.6,  6.6,  7.9,  win
MIN,  .523,  21.2,  34.9,  .115,  away,  59.5,  9.0,  8.5, MIL, .602, 16.4, 24.3, .193,  55.8,  13.0,  9.2,  loss
MIL, .602, 16.4, 24.3, .193,  home,  55.8,  13.0,  9.2, MIN,  .523,  21.2,  34.9,  .115,  59.5,  9.0,  8.5,  win
PHO,  .481,  15.9,  18.6,  .346,  away,  51.4,  7.7,  6.8, ORL, .381, 11.6, 23.4, .069,  57.1,  11.6,  4.7,  win
ORL, .381, 11.6, 23.4, .069,  home,  57.1,  11.6,  4.7, PHO,  .481,  15.9,  18.6,  .346,  51.4,  7.7,  6.8,  loss
MIA,  .472,  13.4,  35.6,  .330,  away,  61.5,  7.1,  7.8, PHI, .426, 7.0, 27.8, .221,  58.3,  12.2,  6.9,  win
PHI, .426, 7.0, 27.8, .221,  home,  58.3,  12.2,  6.9, MIA,  .472,  13.4,  35.6,  .330,  61.5,  7.1,  7.8,  loss
POR,  .536,  10.1,  25.6,  .313,  away,  35.9,  5.3,  5.5, TOR, .552, 12.5, 25.7, .642,  35.3,  5.3,  7.1,  loss
TOR, .552, 12.5, 25.7, .642,  home,  35.3,  5.3,  7.1, POR,  .536,  10.1,  25.6,  .313,  35.9,  5.3,  5.5,  win
HOU,  .454,  15.2,  21.2,  .241,  away,  62.9,  16.2,  5.2, CHI, .513, 21.0, 29.3, .342,  77.8,  7.6,  7.7,  loss
CHI, .513, 21.0, 29.3, .342,  home,  77.8,  7.6,  7.7, HOU,  .454,  15.2,  21.2,  .241,  62.9,  16.2,  5.2,  win
BOS,  .525,  13.2,  23.8,  .238,  away,  45.9,  8.5,  1.9, CLE, .573, 13.4, 35.7, .317,  64.3,  8.5,  7.0,  loss
CLE, .573, 13.4, 35.7, .317,  home,  64.3,  8.5,  7.0, BOS,  .525,  13.2,  23.8,  .238,  45.9,  8.5,  1.9,  win
ATL,  .506,  15.5,  22.2,  .191,  away,  65.0,  8.8,  6.4, LAC, .506, 16.5, 12.2, .215,  64.7,  9.7,  16.1,  win
LAC, .506, 16.5, 12.2, .215,  home,  64.7,  9.7,  16.1, ATL,  .506,  15.5,  22.2,  .191,  65.0,  8.8,  6.4,  loss
BRK,  .538,  12.7,  39.5,  .207,  away,  42.2,  7.4,  6.9, MIN, .750, 12.3, 16.7, .237,  69.2,  8.4,  12.1,  loss
MIN, .750, 12.3, 16.7, .237,  home,  69.2,  8.4,  12.1, BRK,  .538,  12.7,  39.5,  .207,  42.2,  7.4,  6.9,  win
UTA,  .513,  13.5,  27.8,  .333,  away,  62.2,  4.3,  13.7, NOP, .462, 7.6, 12.2, .098,  65.8,  6.4,  8.6,  win
NOP, .462, 7.6, 12.2, .098,  home,  65.8,  6.4,  8.6, UTA,  .513,  13.5,  27.8,  .333,  62.2,  4.3,  13.7,  loss
DET,  .424,  8.4,  26.4,  .120,  away,  36.1,  6.7,  1.6, NYK, .557, 10.3, 22.2, .177,  45.2,  4.5,  7.6,  loss
NYK, .557, 10.3, 22.2, .177,  home,  45.2,  4.5,  7.6, DET,  .424,  8.4,  26.4,  .120,  36.1,  6.7,  1.6,  win
SAC,  .494,  17.4,  16.7,  .173,  away,  56.8,  13.2,  6.9, SAS, .543, 19.0, 29.7, .198,  77.5,  6.1,  7.7,  loss
SAS, .543, 19.0, 29.7, .198,  home,  77.5,  6.1,  7.7, SAC,  .494,  17.4,  16.7,  .173,  56.8,  13.2,  6.9,  win
IND,  .488,  11.6,  23.8,  .229,  away,  37.8,  8.4,  5.4, WAS, .472, 13.8, 30.4, .169,  64.1,  7.4,  6.5,  win
WAS, .472, 13.8, 30.4, .169,  home,  64.1,  7.4,  6.5, IND,  .488,  11.6,  23.8,  .229,  37.8,  8.4,  5.4,  loss
DAL,  .527,  10.5,  16.3,  .172,  away,  70.7,  4.7,  9.9, DEN, .453, 8.5, 30.9, .178,  56.8,  7.6,  9.6,  loss
DEN, .453, 8.5, 30.9, .178,  home,  56.8,  7.6,  9.6, DAL,  .527,  10.5,  16.3,  .172,  70.7,  4.7,  9.9,  win
POR,  .519,  12.9,  7.9,  .282,  away,  51.4,  8.3,  0.0, DET, .595, 11.1, 26.3, .274,  50.0,  7.3,  2.1,  loss
DET, .595, 11.1, 26.3, .274,  home,  50.0,  7.3,  2.1, POR,  .519,  12.9,  7.9,  .282,  51.4,  8.3,  0.0,  win
GSW,  .424,  16.5,  34.7,  .185,  away,  86.5,  5.1,  4.8, LAL, .523, 10.2, 22.0, .241,  56.1,  12.2,  9.7,  loss
LAL, .523, 10.2, 22.0, .241,  home,  56.1,  12.2,  9.7, GSW,  .424,  16.5,  34.7,  .185,  86.5,  5.1,  4.8,  win
PHO,  .606,  15.1,  27.8,  .324,  away,  64.9,  3.4,  5.2, MEM, .463, 9.6, 24.5, .325,  53.1,  6.7,  7.0,  win
MEM, .463, 9.6, 24.5, .325,  home,  53.1,  6.7,  7.0, PHO,  .606,  15.1,  27.8,  .324,  64.9,  3.4,  5.2,  loss
PHI,  .500,  10.4,  24.0,  .153,  away,  54.1,  5.5,  10.4, MIA, .494, 11.3, 31.7, .284,  44.4,  7.7,  18.5,  loss
MIA, .494, 11.3, 31.7, .284,  home,  44.4,  7.7,  18.5, PHI,  .500,  10.4,  24.0,  .153,  54.1,  5.5,  10.4,  win
OKC,  .467,  18.1,  32.6,  .434,  away,  84.4,  5.1,  11.3, MIL, .394, 8.8, 25.5, .278,  64.7,  17.4,  11.8,  win
MIL, .394, 8.8, 25.5, .278,  home,  64.7,  17.4,  11.8, OKC,  .467,  18.1,  32.6,  .434,  84.4,  5.1,  11.3,  loss
HOU,  .571,  9.6,  18.6,  .308,  away,  71.1,  9.5,  9.1, TOR, .558, 14.4, 19.4, .273,  73.0,  8.5,  12.2,  win
TOR, .558, 14.4, 19.4, .273,  home,  73.0,  8.5,  12.2, HOU,  .571,  9.6,  18.6,  .308,  71.1,  9.5,  9.1,  loss
MIL,  .434,  10.0,  32.1,  .121,  away,  66.7,  7.6,  9.4, CHI, .564, 17.5, 16.7, .154,  89.7,  5.4,  15.1,  loss
CHI, .564, 17.5, 16.7, .154,  home,  89.7,  5.4,  15.1, MIL,  .434,  10.0,  32.1,  .121,  66.7,  7.6,  9.4,  win
MIN,  .513,  14.2,  12.2,  .263,  away,  56.4,  9.9,  10.0, CHO, .522, 11.8, 13.6, .156,  48.8,  7.9,  10.8,  loss
CHO, .522, 11.8, 13.6, .156,  home,  48.8,  7.9,  10.8, MIN,  .513,  14.2,  12.2,  .263,  56.4,  9.9,  10.0,  win
MEM,  .512,  14.3,  20.0,  .209,  away,  56.1,  15.8,  15.7, CLE, .494, 21.2, 33.3, .300,  63.9,  8.9,  10.6,  win
CLE, .494, 21.2, 33.3, .300,  home,  63.9,  8.9,  10.6, MEM,  .512,  14.3,  20.0,  .209,  56.1,  15.8,  15.7,  loss
LAC,  .542,  8.6,  13.3,  .229,  away,  46.2,  10.3,  12.5, DAL, .395, 13.6, 22.2, .321,  50.0,  5.2,  2.0,  win
DAL, .395, 13.6, 22.2, .321,  home,  50.0,  5.2,  2.0, LAC,  .542,  8.6,  13.3,  .229,  46.2,  10.3,  12.5,  loss
ORL,  .472,  12.5,  18.4,  .311,  away,  60.0,  12.9,  6.1, GSW, .595, 20.0, 23.3, .226,  64.3,  12.0,  10.1,  loss
GSW, .595, 20.0, 23.3, .226,  home,  64.3,  12.0,  10.1, ORL,  .472,  12.5,  18.4,  .311,  60.0,  12.9,  6.1,  win
SAS,  .375,  7.0,  31.0,  .198,  away,  44.1,  5.5,  9.7, IND, .455, 9.0, 19.0, .359,  59.4,  5.5,  10.3,  loss
IND, .455, 9.0, 19.0, .359,  home,  59.4,  5.5,  10.3, SAS,  .375,  7.0,  31.0,  .198,  44.1,  5.5,  9.7,  win
SAC,  .536,  18.8,  15.4,  .277,  away,  65.9,  10.9,  1.4, NOP, .516, 13.9, 20.8, .191,  51.1,  15.5,  10.3,  loss
NOP, .516, 13.9, 20.8, .191,  home,  51.1,  15.5,  10.3, SAC,  .536,  18.8,  15.4,  .277,  65.9,  10.9,  1.4,  win
NYK,  .480,  15.6,  15.0,  .293,  away,  63.6,  1.0,  11.5, DEN, .485, 5.3, 22.9, .141,  62.2,  9.3,  5.3,  loss
DEN, .485, 5.3, 22.9, .141,  home,  62.2,  9.3,  5.3, NYK,  .480,  15.6,  15.0,  .293,  63.6,  1.0,  11.5,  win
ORL,  .520,  10.2,  10.3,  .250,  away,  51.4,  5.3,  7.4, LAL, .549, 14.1, 24.4, .222,  52.5,  7.5,  3.5,  loss
LAL, .549, 14.1, 24.4, .222,  home,  52.5,  7.5,  3.5, ORL,  .520,  10.2,  10.3,  .250,  51.4,  5.3,  7.4,  win
SAS,  .576,  8.8,  24.3,  .212,  away,  59.6,  14.0,  10.9, MIN, .481, 14.7, 15.9, .190,  50.0,  5.4,  3.0,  win
MIN, .481, 14.7, 15.9, .190,  home,  50.0,  5.4,  3.0, SAS,  .576,  8.8,  24.3,  .212,  59.6,  14.0,  10.9,  loss
WAS,  .495,  9.9,  23.1,  .111,  away,  57.8,  8.4,  7.7, POR, .517, 16.3, 28.3, .270,  58.5,  1.9,  5.1,  loss
POR, .517, 16.3, 28.3, .270,  home,  58.5,  1.9,  5.1, WAS,  .495,  9.9,  23.1,  .111,  57.8,  8.4,  7.7,  win
BRK,  .549,  14.9,  17.6,  .110,  away,  54.8,  7.7,  14.5, TOR, .538, 15.2, 34.3, .256,  64.9,  9.9,  10.0,  loss
TOR, .538, 15.2, 34.3, .256,  home,  64.9,  9.9,  10.0, BRK,  .549,  14.9,  17.6,  .110,  54.8,  7.7,  14.5,  win
ATL,  .525,  15.7,  9.3,  .088,  away,  39.5,  9.2,  6.7, UTA, .390, 17.2, 28.8, .198,  53.3,  10.2,  7.3,  win
UTA, .390, 17.2, 28.8, .198,  home,  53.3,  10.2,  7.3, ATL,  .525,  15.7,  9.3,  .088,  39.5,  9.2,  6.7,  loss
MEM,  .423,  16.3,  34.0,  .298,  away,  62.5,  8.1,  12.7, BOS, .557, 11.8, 17.9, .218,  63.4,  9.1,  12.1,  loss
BOS, .557, 11.8, 17.9, .218,  home,  63.4,  9.1,  12.1, MEM,  .423,  16.3,  34.0,  .298,  62.5,  8.1,  12.7,  win
NOP,  .529,  10.2,  13.3,  .271,  away,  55.0,  2.0,  6.4, CHO, .555, 4.8, 9.8, .378,  55.3,  6.0,  5.8,  loss
CHO, .555, 4.8, 9.8, .378,  home,  55.3,  6.0,  5.8, NOP,  .529,  10.2,  13.3,  .271,  55.0,  2.0,  6.4,  win
DET,  .500,  10.1,  31.3,  .200,  away,  50.0,  7.7,  5.4, DAL, .506, 8.1, 16.3, .105,  64.1,  6.6,  3.4,  win
DAL, .506, 8.1, 16.3, .105,  home,  64.1,  6.6,  3.4, DET,  .500,  10.1,  31.3,  .200,  50.0,  7.7,  5.4,  loss
UTA,  .456,  16.3,  31.8,  .278,  away,  65.6,  9.6,  7.4, GSW, .649, 14.5, 24.3, .071,  75.0,  10.7,  11.9,  loss
GSW, .649, 14.5, 24.3, .071,  home,  75.0,  10.7,  11.9, UTA,  .456,  16.3,  31.8,  .278,  65.6,  9.6,  7.4,  win
MIA,  .563,  14.5,  31.3,  .225,  away,  54.8,  6.5,  11.1, MIL, .550, 11.9, 29.3, .325,  64.3,  7.5,  0.0,  loss
MIL, .550, 11.9, 29.3, .325,  home,  64.3,  7.5,  0.0, MIA,  .563,  14.5,  31.3,  .225,  54.8,  6.5,  11.1,  win
LAC,  .580,  9.9,  4.5,  .173,  away,  70.7,  11.0,  6.0, OKC, .577, 13.9, 27.0, .165,  68.8,  6.0,  4.3,  loss
OKC, .577, 13.9, 27.0, .165,  home,  68.8,  6.0,  4.3, LAC,  .580,  9.9,  4.5,  .173,  70.7,  11.0,  6.0,  win
HOU,  .506,  11.1,  39.5,  .360,  away,  57.9,  14.6,  9.4, PHI, .477, 15.2, 36.4, .256,  65.7,  8.3,  9.4,  win
PHI, .477, 15.2, 36.4, .256,  home,  65.7,  8.3,  9.4, HOU,  .506,  11.1,  39.5,  .360,  57.9,  14.6,  9.4,  loss
NYK,  .659,  9.8,  20.0,  .244,  away,  67.4,  8.5,  15.0, PHO, .489, 10.3, 21.7, .112,  41.0,  6.4,  0.0,  win
PHO, .489, 10.3, 21.7, .112,  home,  41.0,  6.4,  0.0, NYK,  .659,  9.8,  20.0,  .244,  67.4,  8.5,  15.0,  loss
CLE,  .506,  11.0,  31.3,  .322,  away,  43.6,  5.0,  1.6, SAC, .524, 8.4, 12.2, .274,  50.0,  8.0,  4.3,  win
