Team, Efg_pct, Turnover_PCT, orb_pct, ft_rate, opp_Team, opp_Efg_pct, opp_Turnover_PCT, opp_orb_pct, opp_ft_rate, class
MIA, .562, 8.9, 20.0, .198, MEM,  .568,  6.4,  6.1,  .370,  loss
DET,  .457,  8.2,  15.4,  .159, OKC, .554, 9.6, 27.8, .169,  loss
OKC, .554, 9.6, 27.8, .169, DET,  .457,  8.2,  15.4,  .159,  win
SAS,  .593,  13.8,  17.6,  .307, WAS, .511, 11.3, 27.3, .114,  win
WAS, .511, 11.3, 27.3, .114, SAS,  .593,  13.8,  17.6,  .307,  loss
SAC,  .610,  12.0,  21.4,  .198, BRK, .529, 13.9, 20.0, .149,  win
BRK, .529, 13.9, 20.0, .149, SAC,  .610,  12.0,  21.4,  .198,  loss
NOP,  .422,  13.3,  22.2,  .208, DAL, .481, 12.3, 25.6, .221,  loss
DAL, .481, 12.3, 25.6, .221, NOP,  .422,  13.3,  22.2,  .208,  win
LAC,  .343,  19.6,  13.3,  .314, IND, .462, 12.0, 27.7, .065,  loss
IND, .462, 12.0, 27.7, .065, LAC,  .343,  19.6,  13.3,  .314,  win
ATL,  .511,  11.5,  15.6,  .045, LAL, .484, 8.0, 32.6, .179,  loss
LAL, .484, 8.0, 32.6, .179, ATL,  .511,  11.5,  15.6,  .045,  win
MIL,  .523,  10.4,  21.7,  .163, ORL, .451, 6.6, 18.9, .141,  win
ORL, .451, 6.6, 18.9, .141, MIL,  .523,  10.4,  21.7,  .163,  loss
CLE,  .478,  7.9,  27.5,  .261, PHI, .549, 14.2, 28.9, .076,  win
PHI, .549, 14.2, 28.9, .076, CLE,  .478,  7.9,  27.5,  .261,  loss
DEN,  .511,  10.4,  21.3,  .326, PHO, .466, 9.5, 18.8, .348,  win
PHO, .466, 9.5, 18.8, .348, DEN,  .511,  10.4,  21.3,  .326,  loss
HOU,  .665,  10.4,  20.6,  .256, POR, .554, 12.8, 21.6, .265,  win
POR, .554, 12.8, 21.6, .265, HOU,  .665,  10.4,  20.6,  .256,  loss
ATL,  .459,  15.4,  29.2,  .244, GSW, .506, 12.8, 15.9, .224,  loss
GSW, .506, 12.8, 15.9, .224, ATL,  .459,  15.4,  29.2,  .244,  win
CHO,  .494,  12.0,  20.9,  .280, MEM, .444, 11.2, 17.4, .067,  win
MEM, .444, 11.2, 17.4, .067, CHO,  .494,  12.0,  20.9,  .280,  loss
BOS,  .548,  8.7,  15.0,  .253, MIA, .513, 12.1, 17.1, .275,  win
MIA, .513, 12.1, 17.1, .275, BOS,  .548,  8.7,  15.0,  .253,  loss
UTA,  .532,  11.3,  29.3,  .354, MIN, .488, 13.2, 25.0, .296,  win
MIN, .488, 13.2, 25.0, .296, UTA,  .532,  11.3,  29.3,  .354,  loss
OKC,  .543,  12.3,  37.8,  .130, NYK, .429, 4.6, 25.0, .275,  win
NYK, .429, 4.6, 25.0, .275, OKC,  .543,  12.3,  37.8,  .130,  loss
PHI,  .500,  13.2,  26.1,  .105, TOR, .630, 11.7, 23.5, .325,  loss
TOR, .630, 11.7, 23.5, .325, PHI,  .500,  13.2,  26.1,  .105,  win
SAC,  .425,  16.1,  25.5,  .172, WAS, .471, 19.3, 26.2, .247,  loss
WAS, .471, 19.3, 26.2, .247, SAC,  .425,  16.1,  25.5,  .172,  win
LAC,  .482,  11.2,  19.3,  .156, BRK, .495, 9.8, 13.2, .231,  loss
BRK, .495, 9.8, 13.2, .231, LAC,  .482,  11.2,  19.3,  .156,  win
DET,  .554,  10.2,  20.5,  .109, CHO, .455, 13.0, 12.5, .231,  win
CHO, .455, 13.0, 12.5, .231, DET,  .554,  10.2,  20.5,  .109,  loss
CLE,  .520,  17.7,  17.5,  .307, MIL, .576, 15.0, 26.3, .221,  loss
MIL, .576, 15.0, 26.3, .221, CLE,  .520,  17.7,  17.5,  .307,  win
LAL,  .454,  11.2,  18.0,  .103, NOP, .477, 7.5, 25.5, .239,  loss
NOP, .477, 7.5, 25.5, .239, LAL,  .454,  11.2,  18.0,  .103,  win
ORL,  .488,  12.5,  20.5,  .128, SAS, .401, 17.1, 24.4, .289,  win
SAS, .401, 17.1, 24.4, .289, ORL,  .488,  12.5,  20.5,  .128,  loss
HOU,  .467,  6.5,  30.0,  .176, UTA, .655, 8.5, 17.9, .311,  loss
UTA, .655, 8.5, 17.9, .311, HOU,  .467,  6.5,  30.0,  .176,  win
DET,  .603,  10.3,  35.1,  .184, BOS, .522, 4.8, 18.8, .209,  win
BOS, .522, 4.8, 18.8, .209, DET,  .603,  10.3,  35.1,  .184,  loss
LAL,  .420,  18.8,  36.0,  .346, CHI, .374, 11.9, 25.0, .242,  win
CHI, .374, 11.9, 25.0, .242, LAL,  .420,  18.8,  36.0,  .346,  loss
SAS,  .542,  11.9,  19.4,  .239, DAL, .494, 11.7, 18.6, .143,  win
DAL, .494, 11.7, 18.6, .143, SAS,  .542,  11.9,  19.4,  .239,  loss
MIA,  .489,  5.4,  21.2,  .161, DEN, .456, 15.8, 27.5, .165,  win
DEN, .456, 15.8, 27.5, .165, MIA,  .489,  5.4,  21.2,  .161,  loss
NYK,  .522,  11.8,  29.3,  .121, MIN, .468, 13.7, 28.9, .416,  win
MIN, .468, 13.7, 28.9, .416, NYK,  .522,  11.8,  29.3,  .121,  loss
WAS,  .500,  9.1,  22.4,  .173, OKC, .547, 10.7, 19.6, .232,  loss
OKC, .547, 10.7, 19.6, .232, WAS,  .500,  9.1,  22.4,  .173,  win
ATL,  .556,  17.6,  20.0,  .090, PHO, .506, 13.0, 28.3, .213,  loss
PHO, .506, 13.0, 28.3, .213, ATL,  .556,  17.6,  20.0,  .090,  win
IND,  .542,  14.6,  13.3,  .431, POR, .606, 5.5, 33.3, .181,  loss
POR, .606, 5.5, 33.3, .181, IND,  .542,  14.6,  13.3,  .431,  win
MEM,  .512,  14.0,  27.3,  .272, TOR, .667, 17.7, 35.7, .406,  loss
TOR, .667, 17.7, 35.7, .406, MEM,  .512,  14.0,  27.3,  .272,  win
MIL,  .544,  16.3,  33.3,  .300, BRK, .449, 15.0, 26.1, .146,  win
BRK, .449, 15.0, 26.1, .146, MIL,  .544,  16.3,  33.3,  .300,  loss
DAL,  .424,  10.5,  20.5,  .163, CHO, .507, 10.2, 11.1, .297,  loss
CHO, .507, 10.2, 11.1, .297, DAL,  .424,  10.5,  20.5,  .163,  win
LAC,  .545,  9.9,  31.8,  .180, CLE, .471, 17.3, 15.4, .420,  win
CLE, .471, 17.3, 15.4, .420, LAC,  .545,  9.9,  31.8,  .180,  loss
HOU,  .509,  13.6,  26.8,  .204, GSW, .471, 12.4, 24.1, .279,  win
GSW, .471, 12.4, 24.1, .279, HOU,  .509,  13.6,  26.8,  .204,  loss
ORL,  .486,  16.2,  18.4,  .297, MEM, .462, 9.9, 18.6, .278,  loss
MEM, .462, 9.9, 18.6, .278, ORL,  .486,  16.2,  18.4,  .297,  win
MIA,  .558,  6.0,  33.3,  .174, UTA, .664, 12.0, 15.6, .178,  win
UTA, .664, 12.0, 15.6, .178, MIA,  .558,  6.0,  33.3,  .174,  loss
DET,  .635,  13.7,  29.7,  .090, ATL, .398, 6.7, 12.2, .170,  win
ATL, .398, 6.7, 12.2, .170, DET,  .635,  13.7,  29.7,  .090,  loss
SAC,  .409,  12.4,  29.2,  .227, BOS, .472, 12.1, 22.9, .159,  loss
BOS, .472, 12.1, 22.9, .159, SAC,  .409,  12.4,  29.2,  .227,  win
CLE,  .602,  17.1,  15.4,  .060, CHI, .505, 10.4, 37.2, .146,  loss
CHI, .505, 10.4, 37.2, .146, CLE,  .602,  17.1,  15.4,  .060,  win
HOU,  .608,  10.0,  25.0,  .239, DEN, .486, 12.6, 43.6, .087,  win
DEN, .486, 12.6, 43.6, .087, HOU,  .608,  10.0,  25.0,  .239,  loss
LAC,  .568,  8.7,  28.6,  .159, NOP, .488, 10.5, 22.2, .153,  win
NOP, .488, 10.5, 22.2, .153, LAC,  .568,  8.7,  28.6,  .159,  loss
MIN,  .523,  12.4,  28.9,  .250, NYK, .547, 13.1, 26.8, .279,  loss
NYK, .547, 13.1, 26.8, .279, MIN,  .523,  12.4,  28.9,  .250,  win
ORL,  .558,  10.1,  18.4,  .231, PHI, .426, 9.1, 27.3, .074,  win
PHI, .426, 9.1, 27.3, .074, ORL,  .558,  10.1,  18.4,  .231,  loss
WAS,  .549,  16.8,  26.5,  .198, SAS, .538, 13.7, 26.1, .263,  loss
SAS, .538, 13.7, 26.1, .263, WAS,  .549,  16.8,  26.5,  .198,  win
LAL,  .376,  13.7,  33.9,  .108, TOR, .614, 10.1, 20.6, .133,  loss
TOR, .614, 10.1, 20.6, .133, LAL,  .376,  13.7,  33.9,  .108,  win
MIN,  .500,  8.0,  27.5,  .179, CHO, .505, 11.1, 26.0, .178,  win
CHO, .505, 11.1, 26.0, .178, MIN,  .500,  8.0,  27.5,  .179,  loss
CHI,  .472,  20.0,  27.5,  .211, DAL, .534, 9.5, 28.9, .161,  loss
DAL, .534, 9.5, 28.9, .161, CHI,  .472,  20.0,  27.5,  .211,  win
PHO,  .511,  12.3,  30.4,  .176, GSW, .718, 15.5, 21.4, .333,  loss
GSW, .718, 15.5, 21.4, .333, PHO,  .511,  12.3,  30.4,  .176,  win
LAL,  .475,  16.1,  32.6,  .284, MEM, .523, 10.4, 31.8, .125,  loss
MEM, .523, 10.4, 31.8, .125, LAL,  .475,  16.1,  32.6,  .284,  win
BRK,  .434,  11.7,  20.4,  .264, MIL, .506, 9.8, 16.3, .306,  loss
MIL, .506, 9.8, 16.3, .306, BRK,  .434,  11.7,  20.4,  .264,  win
BOS,  .553,  10.1,  16.7,  .303, PHI, .559, 14.6, 20.5, .276,  win
PHI, .559, 14.6, 20.5, .276, BOS,  .553,  10.1,  16.7,  .303,  loss
MIA,  .477,  12.3,  18.6,  .116, POR, .455, 7.4, 24.0, .202,  loss
POR, .455, 7.4, 24.0, .202, MIA,  .477,  12.3,  18.6,  .116,  win
ATL,  .438,  16.0,  26.5,  .080, TOR, .647, 11.0, 32.4, .098,  loss
TOR, .647, 11.0, 32.4, .098, ATL,  .438,  16.0,  26.5,  .080,  win
DEN,  .524,  13.6,  17.5,  .133, UTA, .506, 9.1, 18.9, .333,  loss
UTA, .506, 9.1, 18.9, .333, DEN,  .524,  13.6,  17.5,  .133,  win
ORL,  .576,  10.5,  10.5,  .089, DET, .500, 11.6, 22.2, .070,  win
DET, .500, 11.6, 22.2, .070, ORL,  .576,  10.5,  10.5,  .089,  loss
IND,  .525,  8.7,  12.5,  .354, LAC, .506, 17.6, 34.0, .247,  win
LAC, .506, 17.6, 34.0, .247, IND,  .525,  8.7,  12.5,  .354,  loss
SAC,  .366,  9.0,  29.0,  .278, NYK, .506, 15.4, 29.8, .193,  loss
NYK, .506, 15.4, 29.8, .193, SAC,  .366,  9.0,  29.0,  .278,  win
NOP,  .398,  9.4,  20.0,  .143, OKC, .494, 13.0, 22.0, .146,  loss
OKC, .494, 13.0, 22.0, .146, NOP,  .398,  9.4,  20.0,  .143,  win
OKC,  .525,  17.1,  21.6,  .225, ATL, .487, 16.5, 16.7, .312,  win
ATL, .487, 16.5, 16.7, .312, OKC,  .525,  17.1,  21.6,  .225,  loss
WAS,  .565,  9.1,  17.8,  .152, BRK, .562, 18.2, 32.5, .272,  win
BRK, .562, 18.2, 32.5, .272, WAS,  .565,  9.1,  17.8,  .152,  loss
POR,  .532,  8.2,  22.2,  .140, CHI, .464, 13.1, 34.9, .398,  win
CHI, .464, 13.1, 34.9, .398, POR,  .532,  8.2,  22.2,  .140,  loss
CHO,  .525,  11.6,  25.7,  .329, DAL, .489, 6.7, 17.0, .157,  win
DAL, .489, 6.7, 17.0, .157, CHO,  .525,  11.6,  25.7,  .329,  loss
IND,  .429,  12.2,  19.1,  .388, GSW, .587, 8.7, 34.0, .192,  loss
GSW, .587, 8.7, 34.0, .192, IND,  .429,  12.2,  19.1,  .388,  win
BOS,  .480,  9.5,  20.4,  .111, HOU, .526, 15.1, 17.9, .355,  loss
HOU, .526, 15.1, 17.9, .355, BOS,  .480,  9.5,  20.4,  .111,  win
UTA,  .556,  11.5,  28.2,  .225, LAL, .477, 9.3, 34.9, .207,  win
LAL, .477, 9.3, 34.9, .207, UTA,  .556,  11.5,  28.2,  .225,  loss
SAS,  .473,  12.4,  25.0,  .097, MIL, .452, 13.7, 17.1, .411,  win
MIL, .452, 13.7, 17.1, .411, SAS,  .473,  12.4,  25.0,  .097,  loss
MEM,  .466,  11.0,  21.3,  .125, NOP, .444, 9.2, 11.1, .202,  win
NOP, .444, 9.2, 11.1, .202, MEM,  .466,  11.0,  21.3,  .125,  loss
DEN,  .526,  17.3,  23.8,  .342, PHI, .471, 15.0, 25.5, .198,  win
PHI, .471, 15.0, 25.5, .198, DEN,  .526,  17.3,  23.8,  .342,  loss
CLE,  .560,  12.7,  36.1,  .262, TOR, .506, 6.5, 22.2, .261,  win
TOR, .506, 6.5, 22.2, .261, CLE,  .560,  12.7,  36.1,  .262,  loss
CHI,  .453,  13.6,  20.5,  .307, DET, .500, 8.5, 20.0, .159,  loss
DET, .500, 8.5, 20.0, .159, CHI,  .453,  13.6,  20.5,  .307,  win
PHI,  .476,  14.6,  18.0,  .159, MEM, .395, 11.4, 25.0, .326,  loss
MEM, .395, 11.4, 25.0, .326, PHI,  .476,  14.6,  18.0,  .159,  win
NYK,  .526,  8.7,  37.5,  .112, MIA, .489, 9.0, 31.4, .180,  win
MIA, .489, 9.0, 31.4, .180, NYK,  .526,  8.7,  37.5,  .112,  loss
SAS,  .601,  11.8,  9.1,  .216, MIN, .482, 14.3, 25.6, .146,  win
MIN, .482, 14.3, 25.6, .146, SAS,  .601,  11.8,  9.1,  .216,  loss
PHO,  .500,  15.2,  29.3,  .250, UTA, .575, 14.7, 17.1, .384,  loss
UTA, .575, 14.7, 17.1, .384, PHO,  .500,  15.2,  29.3,  .250,  win
ORL,  .590,  10.0,  20.0,  .313, WAS, .532, 8.8, 22.2, .183,  win
WAS, .532, 8.8, 22.2, .183, ORL,  .590,  10.0,  20.0,  .313,  loss
MIA,  .494,  15.3,  19.5,  .200, ATL, .511, 12.9, 35.9, .148,  loss
ATL, .511, 12.9, 35.9, .148, MIA,  .494,  15.3,  19.5,  .200,  win
DEN,  .452,  13.0,  44.8,  .152, BRK, .535, 13.2, 23.8, .294,  loss
BRK, .535, 13.2, 23.8, .294, DEN,  .452,  13.0,  44.8,  .152,  win
DET,  .404,  11.5,  13.2,  .056, CHO, .375, 4.7, 9.1, .239,  loss
CHO, .375, 4.7, 9.1, .239, DET,  .404,  11.5,  13.2,  .056,  win
SAC,  .619,  13.1,  16.2,  .190, DAL, .474, 18.7, 20.9, .192,  win
DAL, .474, 18.7, 20.9, .192, SAC,  .619,  13.1,  16.2,  .190,  loss
LAL,  .420,  21.4,  27.5,  .253, HOU, .622, 16.2, 37.5, .181,  loss
HOU, .622, 16.2, 37.5, .181, LAL,  .420,  21.4,  27.5,  .253,  win
GSW,  .511,  8.9,  28.6,  .270, LAC, .435, 11.2, 33.3, .196,  win
LAC, .435, 11.2, 33.3, .196, GSW,  .511,  8.9,  28.6,  .270,  loss
POR,  .535,  13.8,  21.7,  .188, MIL, .584, 9.7, 12.8, .325,  loss
MIL, .584, 9.7, 12.8, .325, POR,  .535,  13.8,  21.7,  .188,  win
CLE,  .625,  11.4,  25.0,  .325, NYK, .466, 14.6, 26.5, .149,  win
NYK, .466, 14.6, 26.5, .149, CLE,  .625,  11.4,  25.0,  .325,  loss
BOS,  .554,  9.4,  27.5,  .286, ORL, .438, 11.6, 17.4, .198,  win
ORL, .438, 11.6, 17.4, .198, BOS,  .554,  9.4,  27.5,  .286,  loss
IND,  .494,  15.8,  27.9,  .410, PHO, .453, 17.0, 19.6, .200,  win
PHO, .453, 17.0, 19.6, .200, IND,  .494,  15.8,  27.9,  .410,  loss
SAS,  .448,  10.8,  21.6,  .041, CHI, .463, 17.1, 23.3, .263,  loss
CHI, .463, 17.1, 23.3, .263, SAS,  .448,  10.8,  21.6,  .041,  win
POR,  .348,  10.8,  23.2,  .354, MEM, .391, 10.7, 27.8, .230,  loss
MEM, .391, 10.7, 27.8, .230, POR,  .348,  10.8,  23.2,  .354,  win
PHI,  .495,  9.4,  23.4,  .099, NOP, .435, 11.4, 23.9, .179,  win
NOP, .435, 11.4, 23.9, .179, PHI,  .495,  9.4,  23.4,  .099,  loss
MIN,  .563,  12.1,  38.1,  .125, TOR, .563, 7.3, 37.2, .299,  loss
TOR, .563, 7.3, 37.2, .299, MIN,  .563,  12.1,  38.1,  .125,  win
GSW,  .563,  15.1,  20.9,  .200, UTA, .472, 13.2, 24.0, .169,  win
UTA, .472, 13.2, 24.0, .169, GSW,  .563,  15.1,  20.9,  .200,  loss
DEN,  .454,  23.8,  34.1,  .211, WAS, .487, 17.4, 20.5, .205,  loss
WAS, .487, 17.4, 20.5, .205, DEN,  .454,  23.8,  34.1,  .211,  win
TOR,  .470,  10.5,  17.4,  .293, BOS, .476, 12.3, 16.0, .181,  win
BOS, .476, 12.3, 16.0, .181, TOR,  .470,  10.5,  17.4,  .293,  loss
ORL,  .423,  7.6,  16.4,  .121, CHO, .535, 11.2, 29.5, .212,  loss
CHO, .535, 11.2, 29.5, .212, ORL,  .423,  7.6,  16.4,  .121,  win
MIA,  .378,  11.6,  39.0,  .178, CLE, .608, 10.7, 32.4, .157,  loss
CLE, .608, 10.7, 32.4, .157, MIA,  .378,  11.6,  39.0,  .178,  win
IND,  .565,  13.9,  12.5,  .362, DAL, .581, 8.1, 12.8, .225,  loss
DAL, .581, 8.1, 12.8, .225, IND,  .565,  13.9,  12.5,  .362,  win
PHO,  .542,  6.3,  18.8,  .168, LAL, .511, 12.8, 22.2, .299,  win
LAL, .511, 12.8, 22.2, .299, PHO,  .542,  6.3,  18.8,  .168,  loss
ATL,  .548,  14.9,  20.9,  .262, MIL, .532, 13.0, 19.6, .106,  win
MIL, .532, 13.0, 19.6, .106, ATL,  .548,  14.9,  20.9,  .262,  loss
DET,  .583,  6.9,  26.8,  .226, MIN, .494, 12.1, 18.4, .167,  win
MIN, .494, 12.1, 18.4, .167, DET,  .583,  6.9,  26.8,  .226,  loss
HOU,  .451,  12.5,  30.2,  .207, OKC, .463, 15.2, 20.0, .296,  win
OKC, .463, 15.2, 20.0, .296, HOU,  .451,  12.5,  30.2,  .207,  loss
NYK,  .488,  14.4,  26.7,  .250, SAC, .443, 6.6, 12.5, .264,  win
SAC, .443, 6.6, 12.5, .264, NYK,  .488,  14.4,  26.7,  .250,  loss
MIA,  .489,  10.8,  28.6,  .121, CHI, .458, 10.1, 29.3, .333,  loss
CHI, .458, 10.1, 29.3, .333, MIA,  .489,  10.8,  28.6,  .121,  win
CHO,  .512,  12.7,  26.7,  .198, CLE, .664, 16.6, 20.6, .260,  loss
CLE, .664, 16.6, 20.6, .260, CHO,  .512,  12.7,  26.7,  .198,  win
DAL,  .475,  9.6,  13.6,  .152, HOU, .628, 15.2, 27.8, .216,  loss
HOU, .628, 15.2, 27.8, .216, DAL,  .475,  9.6,  13.6,  .152,  win
POR,  .585,  16.0,  23.7,  .183, IND, .572, 12.0, 23.8, .277,  loss
IND, .572, 12.0, 23.8, .277, POR,  .585,  16.0,  23.7,  .183,  win
NOP,  .530,  14.5,  20.5,  .205, LAC, .665, 9.3, 25.7, .085,  loss
LAC, .665, 9.3, 25.7, .085, NOP,  .530,  14.5,  20.5,  .205,  win
GSW,  .500,  21.1,  21.7,  .156, MEM, .483, 9.1, 25.6, .299,  loss
MEM, .483, 9.1, 25.6, .299, GSW,  .500,  21.1,  21.7,  .156,  win
DEN,  .614,  11.3,  25.7,  .229, ORL, .551, 4.8, 12.5, .182,  win
ORL, .551, 4.8, 12.5, .182, DEN,  .614,  11.3,  25.7,  .229,  loss
BRK,  .454,  14.0,  21.2,  .253, SAS, .606, 8.9, 18.2, .170,  loss
SAS, .606, 8.9, 18.2, .170, BRK,  .454,  14.0,  21.2,  .253,  win
SAC,  .428,  9.5,  22.6,  .078, UTA, .565, 20.6, 37.1, .221,  loss
UTA, .565, 20.6, 37.1, .221, SAC,  .428,  9.5,  22.6,  .078,  win
MIL,  .589,  18.9,  20.0,  .152, WAS, .500, 8.2, 26.7, .250,  loss
WAS, .500, 8.2, 26.7, .250, MIL,  .589,  18.9,  20.0,  .152,  win
PHI,  .610,  20.9,  17.2,  .206, DET, .421, 14.5, 21.3, .122,  win
DET, .421, 14.5, 21.3, .122, PHI,  .610,  20.9,  17.2,  .206,  loss
NYK,  .548,  9.3,  20.0,  .310, LAL, .534, 12.5, 20.0, .205,  win
LAL, .534, 12.5, 20.0, .205, NYK,  .548,  9.3,  20.0,  .310,  loss
GSW,  .536,  7.7,  14.6,  .325, MIN, .500, 12.6, 34.0, .333,  win
MIN, .500, 12.6, 34.0, .333, GSW,  .536,  7.7,  14.6,  .325,  loss
BOS,  .506,  12.2,  26.1,  .056, OKC, .512, 11.2, 34.9, .169,  loss
OKC, .512, 11.2, 34.9, .169, BOS,  .506,  12.2,  26.1,  .056,  win
NOP,  .474,  8.9,  24.6,  .289, PHO, .531, 13.0, 28.6, .177,  win
PHO, .531, 13.0, 28.6, .177, NOP,  .474,  8.9,  24.6,  .289,  loss
DEN,  .464,  15.0,  43.5,  .181, DAL, .662, 9.9, 25.8, .130,  loss
DAL, .662, 9.9, 25.8, .130, DEN,  .464,  15.0,  43.5,  .181,  win
BRK,  .569,  16.5,  17.6,  .338, HOU, .555, 11.6, 23.9, .231,  loss
HOU, .555, 11.6, 23.9, .231, BRK,  .569,  16.5,  17.6,  .338,  win
CHO,  .393,  11.7,  19.6,  .333, IND, .585, 10.6, 11.9, .080,  loss
IND, .585, 10.6, 11.9, .080, CHO,  .393,  11.7,  19.6,  .333,  win
POR,  .563,  13.3,  34.2,  .253, LAC, .534, 10.6, 31.0, .292,  loss
LAC, .534, 10.6, 31.0, .292, POR,  .563,  13.3,  34.2,  .253,  win
WAS,  .494,  13.0,  21.7,  .214, MIA, .563, 10.2, 28.9, .148,  loss
MIA, .563, 10.2, 28.9, .148, WAS,  .494,  13.0,  21.7,  .214,  win
LAL,  .452,  16.9,  33.3,  .190, SAC, .619, 18.4, 37.1, .143,  loss
SAC, .619, 18.4, 37.1, .143, LAL,  .452,  16.9,  33.3,  .190,  win
MIL,  .494,  10.2,  27.3,  .135, TOR, .605, 13.0, 35.9, .296,  loss
TOR, .605, 13.0, 35.9, .296, MIL,  .494,  10.2,  27.3,  .135,  win
ORL,  .672,  8.6,  13.5,  .161, ATL, .567, 13.2, 36.1, .213,  win
ATL, .567, 13.2, 36.1, .213, ORL,  .672,  8.6,  13.5,  .161,  loss
MIN,  .477,  12.8,  34.1,  .198, CHI, .460, 8.6, 27.7, .161,  win
CHI, .460, 8.6, 27.7, .161, MIN,  .477,  12.8,  34.1,  .198,  loss
MEM,  .430,  13.9,  23.4,  .140, CLE, .531, 15.7, 23.8, .210,  loss
CLE, .531, 15.7, 23.8, .210, MEM,  .430,  13.9,  23.4,  .140,  win
GSW,  .516,  10.4,  18.8,  .158, NOP, .561, 15.7, 14.3, .207,  win
NOP, .561, 15.7, 14.3, .207, GSW,  .516,  10.4,  18.8,  .158,  loss
NYK,  .428,  10.3,  19.6,  .289, PHO, .457, 13.7, 33.3, .301,  loss
PHO, .457, 13.7, 33.3, .301, NYK,  .428,  10.3,  19.6,  .289,  win
OKC,  .425,  16.8,  35.6,  .241, POR, .588, 12.4, 20.0, .250,  loss
POR, .588, 12.4, 20.0, .250, OKC,  .425,  16.8,  35.6,  .241,  win
LAL,  .418,  8.6,  30.0,  .231, BRK, .448, 12.6, 38.0, .349,  loss
BRK, .448, 12.6, 38.0, .349, LAL,  .418,  8.6,  30.0,  .231,  win
DET,  .542,  19.1,  29.4,  .254, DAL, .462, 11.5, 13.0, .167,  win
DAL, .462, 11.5, 13.0, .167, DET,  .542,  19.1,  29.4,  .254,  loss
SAC,  .484,  13.4,  23.5,  .098, HOU, .718, 14.8, 22.2, .118,  loss
HOU, .718, 14.8, 22.2, .118, SAC,  .484,  13.4,  23.5,  .098,  win
CLE,  .433,  11.9,  14.6,  .267, MEM, .506, 16.2, 29.8, .136,  loss
MEM, .506, 16.2, 29.8, .136, CLE,  .433,  11.9,  14.6,  .267,  win
IND,  .421,  7.7,  12.0,  .157, MIA, .494, 13.9, 30.4, .171,  loss
MIA, .494, 13.9, 30.4, .171, IND,  .421,  7.7,  12.0,  .157,  win
LAC,  .588,  10.9,  20.6,  .351, ORL, .551, 7.6, 25.5, .112,  win
ORL, .551, 7.6, 25.5, .112, LAC,  .588,  10.9,  20.6,  .351,  loss
TOR,  .529,  8.0,  34.1,  .356, PHI, .552, 12.6, 36.8, .221,  win
PHI, .552, 12.6, 36.8, .221, TOR,  .529,  8.0,  34.1,  .356,  loss
BOS,  .500,  11.5,  19.5,  .202, SAS, .600, 15.7, 15.6, .150,  loss
SAS, .600, 15.7, 15.6, .150, BOS,  .500,  11.5,  19.5,  .202,  win
OKC,  .402,  8.7,  27.7,  .280, UTA, .674, 15.1, 13.8, .167,  loss
UTA, .674, 15.1, 13.8, .167, OKC,  .402,  8.7,  27.7,  .280,  win
CHO,  .608,  17.8,  14.7,  .216, WAS, .546, 12.9, 30.0, .161,  loss
WAS, .546, 12.9, 30.0, .161, CHO,  .608,  17.8,  14.7,  .216,  win
POR,  .511,  11.9,  32.6,  .341, DEN, .601, 13.1, 16.1, .369,  loss
DEN, .601, 13.1, 16.1, .369, POR,  .511,  11.9,  32.6,  .341,  win
NYK,  .435,  9.8,  25.0,  .097, GSW, .516, 14.6, 30.0, .042,  loss
GSW, .516, 14.6, 30.0, .042, NYK,  .435,  9.8,  25.0,  .097,  win
CHI,  .507,  15.6,  17.1,  .297, MIL, .532, 7.4, 27.1, .074,  loss
MIL, .532, 7.4, 27.1, .074, CHI,  .507,  15.6,  17.1,  .297,  win
IND,  .431,  11.0,  13.7,  .230, NOP, .477, 14.0, 23.5, .233,  loss
NOP, .477, 14.0, 23.5, .233, IND,  .431,  11.0,  13.7,  .230,  win
SAS,  .561,  19.0,  27.3,  .324, PHO, .459, 12.3, 21.2, .165,  win
PHO, .459, 12.3, 21.2, .165, SAS,  .561,  19.0,  27.3,  .324,  loss
CHO,  .367,  10.1,  29.3,  .163, BOS, .494, 12.7, 11.9, .244,  loss
BOS, .494, 12.7, 11.9, .244, CHO,  .367,  10.1,  29.3,  .163,  win
MIL,  .524,  11.1,  26.2,  .110, CHI, .332, 10.8, 31.1, .087,  win
CHI, .332, 10.8, 31.1, .087, MIL,  .524,  11.1,  26.2,  .110,  loss
NOP,  .454,  9.3,  22.8,  .112, HOU, .574, 12.0, 27.7, .149,  loss
HOU, .574, 12.0, 27.7, .149, NOP,  .454,  9.3,  22.8,  .112,  win
SAC,  .431,  10.3,  27.7,  .338, MEM, .409, 12.3, 28.9, .377,  win
MEM, .409, 12.3, 28.9, .377, SAC,  .431,  10.3,  27.7,  .338,  loss
LAC,  .476,  9.5,  15.9,  .277, MIA, .441, 3.7, 18.9, .172,  win
MIA, .441, 3.7, 18.9, .172, LAC,  .476,  9.5,  15.9,  .277,  loss
BRK,  .536,  15.3,  14.3,  .265, ORL, .438, 5.7, 25.0, .340,  loss
ORL, .438, 5.7, 25.0, .340, BRK,  .536,  15.3,  14.3,  .265,  win
LAL,  .513,  18.4,  20.0,  .241, PHI, .398, 14.7, 29.6, .216,  win
PHI, .398, 14.7, 29.6, .216, LAL,  .513,  18.4,  20.0,  .241,  loss
ATL,  .599,  12.3,  42.9,  .256, TOR, .605, 8.5, 21.6, .198,  win
TOR, .605, 8.5, 21.6, .198, ATL,  .599,  12.3,  42.9,  .256,  loss
